nome;estacao_cod;latitude;longitude;data;max_temp;min_temp;amplitude
BARBACENA;A502;-21.228333;-43.767778;2022-09-11;25.40;14.10;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-09-12;26.50;13.20;13.30
BARBACENA;A502;-21.228333;-43.767778;2022-09-13;29.40;14.00;15.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-14;29.80;15.40;14.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-15;18.90;14.20;4.70
BARBACENA;A502;-21.228333;-43.767778;2022-09-16;16.30;13.30;3.00
BARBACENA;A502;-21.228333;-43.767778;2022-09-17;13.70;10.60;3.10
BARBACENA;A502;-21.228333;-43.767778;2022-09-18;21.80;6.50;15.30
BARBACENA;A502;-21.228333;-43.767778;2022-09-19;24.80;8.40;16.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-20;26.80;13.60;13.20
BARBACENA;A502;-21.228333;-43.767778;2022-09-21;28.80;15.70;13.10
BARBACENA;A502;-21.228333;-43.767778;2022-09-22;25.30;16.20;9.10
BARBACENA;A502;-21.228333;-43.767778;2022-09-23;24.70;17.40;7.30
BARBACENA;A502;-21.228333;-43.767778;2022-09-24;24.30;10.40;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-09-25;25.20;11.70;13.50
BARBACENA;A502;-21.228333;-43.767778;2022-09-26;27.80;14.80;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-09-27;20.90;15.30;5.60
BARBACENA;A502;-21.228333;-43.767778;2022-09-28;23.20;15.40;7.80
BARBACENA;A502;-21.228333;-43.767778;2022-09-29;17.60;14.20;3.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-30;17.70;12.80;4.90
BARBACENA;A502;-21.228333;-43.767778;2022-10-01;25.70;13.20;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-02;27.90;14.40;13.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-03;25.90;15.90;10.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-04;26.70;14.20;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-05;26.90;13.90;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-06;24.50;16.20;8.30
BARBACENA;A502;-21.228333;-43.767778;2022-10-07;22.50;17.10;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-10-08;27.90;15.60;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-10-09;26.80;17.80;9.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-10;26.20;17.20;9.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-11;27.90;17.80;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-10-12;29.60;17.10;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-13;29.10;15.20;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-10-14;29.20;17.60;11.60
BARBACENA;A502;-21.228333;-43.767778;2022-10-15;22.20;16.10;6.10
BARBACENA;A502;-21.228333;-43.767778;2022-10-16;24.40;12.70;11.70
BARBACENA;A502;-21.228333;-43.767778;2022-10-17;27.30;13.70;13.60
BARBACENA;A502;-21.228333;-43.767778;2022-10-18;25.60;15.20;10.40
BARBACENA;A502;-21.228333;-43.767778;2022-10-19;24.20;16.60;7.60
BARBACENA;A502;-21.228333;-43.767778;2022-10-20;27.10;14.80;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-10-21;26.20;16.30;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-10-22;26.70;16.00;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-10-23;24.40;14.50;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-10-24;26.50;15.90;10.60
BARBACENA;A502;-21.228333;-43.767778;2022-10-25;25.60;13.00;12.60
BARBACENA;A502;-21.228333;-43.767778;2022-10-26;27.10;14.60;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-27;29.00;15.50;13.50
BARBACENA;A502;-21.228333;-43.767778;2022-10-28;28.30;15.40;12.90
BARBACENA;A502;-21.228333;-43.767778;2022-10-29;29.70;16.70;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-30;25.60;15.60;10.00
BARBACENA;A502;-21.228333;-43.767778;2022-10-31;25.70;17.80;7.90
BARBACENA;A502;-21.228333;-43.767778;2022-11-01;24.80;18.10;6.70
BARBACENA;A502;-21.228333;-43.767778;2022-11-02;15.70;13.10;2.60
BARBACENA;A502;-21.228333;-43.767778;2022-11-03;14.00;9.90;4.10
BARBACENA;A502;-21.228333;-43.767778;2022-11-04;18.10;9.20;8.90
BARBACENA;A502;-21.228333;-43.767778;2022-11-05;20.80;10.20;10.60
BARBACENA;A502;-21.228333;-43.767778;2022-11-06;22.30;11.40;10.90
BARBACENA;A502;-21.228333;-43.767778;2022-11-07;22.10;12.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2022-11-08;24.20;14.00;10.20
BARBACENA;A502;-21.228333;-43.767778;2022-11-09;19.40;14.00;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-11-10;27.70;14.50;13.20
BARBACENA;A502;-21.228333;-43.767778;2022-11-11;27.20;16.50;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-11-12;26.40;14.90;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-11-13;28.70;15.00;13.70
BARBACENA;A502;-21.228333;-43.767778;2022-11-14;26.50;18.10;8.40
BARBACENA;A502;-21.228333;-43.767778;2022-11-15;26.60;16.30;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-11-16;25.10;16.60;8.50
BARBACENA;A502;-21.228333;-43.767778;2022-11-17;25.40;11.60;13.80
BARBACENA;A502;-21.228333;-43.767778;2022-11-18;23.70;12.30;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-11-19;24.30;12.10;12.20
BARBACENA;A502;-21.228333;-43.767778;2022-11-20;26.50;13.40;13.10
BARBACENA;A502;-21.228333;-43.767778;2022-11-21;25.80;14.30;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-11-22;26.10;16.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2022-11-23;23.50;17.30;6.20
BARBACENA;A502;-21.228333;-43.767778;2022-11-24;19.90;16.10;3.80
BARBACENA;A502;-21.228333;-43.767778;2022-11-25;25.60;13.80;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-11-26;23.50;14.60;8.90
BARBACENA;A502;-21.228333;-43.767778;2022-11-27;25.70;14.90;10.80
BARBACENA;A502;-21.228333;-43.767778;2022-11-28;26.70;16.60;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-11-29;27.50;12.60;14.90
BARBACENA;A502;-21.228333;-43.767778;2022-11-30;25.10;15.50;9.60
BARBACENA;A502;-21.228333;-43.767778;2022-12-01;26.90;16.70;10.20
BARBACENA;A502;-21.228333;-43.767778;2022-12-02;25.40;16.70;8.70
BARBACENA;A502;-21.228333;-43.767778;2022-12-03;22.80;17.40;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-12-04;25.20;17.20;8.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-05;22.30;17.30;5.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-06;19.20;16.30;2.90
BARBACENA;A502;-21.228333;-43.767778;2022-12-07;21.60;16.80;4.80
BARBACENA;A502;-21.228333;-43.767778;2022-12-08;27.70;15.30;12.40
BARBACENA;A502;-21.228333;-43.767778;2022-12-09;29.50;17.00;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-12-10;29.70;16.40;13.30
BARBACENA;A502;-21.228333;-43.767778;2022-12-11;28.70;17.40;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-12-12;27.70;17.80;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-12-13;25.60;18.40;7.20
BARBACENA;A502;-21.228333;-43.767778;2022-12-14;23.40;12.40;11.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-15;21.40;12.30;9.10
BARBACENA;A502;-21.228333;-43.767778;2022-12-16;26.60;15.20;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-12-17;24.40;16.50;7.90
BARBACENA;A502;-21.228333;-43.767778;2022-12-18;22.20;15.20;7.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-19;19.20;16.20;3.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-20;20.70;16.20;4.50
BARBACENA;A502;-21.228333;-43.767778;2022-12-21;27.50;16.10;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-12-22;25.60;15.50;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-12-23;20.90;14.20;6.70
BARBACENA;A502;-21.228333;-43.767778;2022-12-24;22.80;14.50;8.30
BARBACENA;A502;-21.228333;-43.767778;2022-12-25;24.00;16.30;7.70
BARBACENA;A502;-21.228333;-43.767778;2022-12-26;22.00;17.00;5.00
BARBACENA;A502;-21.228333;-43.767778;2022-12-27;25.70;16.10;9.60
BARBACENA;A502;-21.228333;-43.767778;2022-12-28;24.00;15.90;8.10
BARBACENA;A502;-21.228333;-43.767778;2022-12-29;23.30;18.10;5.20
BARBACENA;A502;-21.228333;-43.767778;2022-12-30;24.20;17.40;6.80
BARBACENA;A502;-21.228333;-43.767778;2022-12-31;25.70;16.80;8.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-01;24.70;16.00;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-01-02;24.90;14.00;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-03;25.70;14.50;11.20
BARBACENA;A502;-21.228333;-43.767778;2023-01-04;25.50;17.60;7.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-05;26.20;17.70;8.50
BARBACENA;A502;-21.228333;-43.767778;2023-01-06;19.10;16.20;2.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-07;19.60;14.00;5.60
BARBACENA;A502;-21.228333;-43.767778;2023-01-08;22.20;14.70;7.50
BARBACENA;A502;-21.228333;-43.767778;2023-01-09;26.50;17.30;9.20
BARBACENA;A502;-21.228333;-43.767778;2023-01-10;25.50;17.40;8.10
BARBACENA;A502;-21.228333;-43.767778;2023-01-11;25.20;17.50;7.70
BARBACENA;A502;-21.228333;-43.767778;2023-01-12;28.60;17.20;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-01-13;27.30;16.80;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-01-14;28.40;16.60;11.80
BARBACENA;A502;-21.228333;-43.767778;2023-01-15;29.20;19.20;10.00
BARBACENA;A502;-21.228333;-43.767778;2023-01-16;28.40;17.30;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-01-17;27.40;16.80;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-01-18;28.50;18.00;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-01-19;26.10;16.20;9.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-20;23.20;16.60;6.60
BARBACENA;A502;-21.228333;-43.767778;2023-01-21;21.40;16.60;4.80
BARBACENA;A502;-21.228333;-43.767778;2023-01-22;27.20;17.00;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-01-23;26.70;18.50;8.20
BARBACENA;A502;-21.228333;-43.767778;2023-01-24;26.00;18.10;7.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-25;26.30;17.60;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-01-26;25.60;15.30;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-01-27;27.50;17.60;9.90
BARBACENA;A502;-21.228333;-43.767778;2023-01-28;26.90;17.70;9.20
BARBACENA;A502;-21.228333;-43.767778;2023-01-29;27.80;16.30;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-01-30;26.50;15.80;10.70
BARBACENA;A502;-21.228333;-43.767778;2023-01-31;27.10;17.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-02-01;26.40;16.70;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-02-02;28.30;18.20;10.10
BARBACENA;A502;-21.228333;-43.767778;2023-02-03;29.10;17.30;11.80
BARBACENA;A502;-21.228333;-43.767778;2023-02-04;31.20;18.40;12.80
BARBACENA;A502;-21.228333;-43.767778;2023-02-05;28.00;18.60;9.40
BARBACENA;A502;-21.228333;-43.767778;2023-02-06;29.40;18.30;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-02-07;28.80;15.70;13.10
BARBACENA;A502;-21.228333;-43.767778;2023-02-08;28.20;16.40;11.80
BARBACENA;A502;-21.228333;-43.767778;2023-02-09;29.10;14.80;14.30
BARBACENA;A502;-21.228333;-43.767778;2023-02-10;27.60;15.70;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-02-11;26.70;16.50;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-02-12;23.90;18.30;5.60
BARBACENA;A502;-21.228333;-43.767778;2023-02-13;27.70;15.70;12.00
BARBACENA;A502;-21.228333;-43.767778;2023-02-14;30.20;17.30;12.90
BARBACENA;A502;-21.228333;-43.767778;2023-02-15;29.40;17.20;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-02-16;27.00;17.30;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-02-17;29.30;17.10;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-02-18;26.60;17.90;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-02-19;26.70;16.00;10.70
BARBACENA;A502;-21.228333;-43.767778;2023-02-20;26.60;17.30;9.30
BARBACENA;A502;-21.228333;-43.767778;2023-02-21;28.10;17.60;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-02-22;27.50;16.60;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-02-23;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-02-24;27.80;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-02-25;29.40;18.10;11.30
BARBACENA;A502;-21.228333;-43.767778;2023-02-26;29.60;18.70;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-02-27;28.70;17.30;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-02-28;27.00;18.60;8.40
BARBACENA;A502;-21.228333;-43.767778;2023-03-01;29.50;16.10;13.40
BARBACENA;A502;-21.228333;-43.767778;2023-03-02;26.80;17.60;9.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-03;27.60;17.60;10.00
BARBACENA;A502;-21.228333;-43.767778;2023-03-04;28.10;16.90;11.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-05;29.00;16.80;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-06;25.80;17.30;8.50
BARBACENA;A502;-21.228333;-43.767778;2023-03-07;27.80;16.50;11.30
BARBACENA;A502;-21.228333;-43.767778;2023-03-08;26.40;16.30;10.10
BARBACENA;A502;-21.228333;-43.767778;2023-03-09;27.90;18.00;9.90
BARBACENA;A502;-21.228333;-43.767778;2023-03-10;27.00;18.50;8.50
BARBACENA;A502;-21.228333;-43.767778;2023-03-11;26.40;17.60;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-03-12;25.20;17.20;8.00
BARBACENA;A502;-21.228333;-43.767778;2023-03-13;25.30;16.50;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-03-14;24.40;16.10;8.30
BARBACENA;A502;-21.228333;-43.767778;2023-03-15;26.00;15.80;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-16;25.40;16.20;9.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-17;24.50;14.70;9.80
BARBACENA;A502;-21.228333;-43.767778;2023-03-18;27.10;17.00;10.10
BARBACENA;A502;-21.228333;-43.767778;2023-03-19;27.60;17.10;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-03-20;29.00;17.60;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-03-21;28.50;15.60;12.90
BARBACENA;A502;-21.228333;-43.767778;2023-03-22;27.30;16.90;10.40
BARBACENA;A502;-21.228333;-43.767778;2023-03-23;26.00;17.00;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-03-24;28.30;15.60;12.70
BARBACENA;A502;-21.228333;-43.767778;2023-03-25;28.80;16.90;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-03-26;29.80;17.00;12.80
BARBACENA;A502;-21.228333;-43.767778;2023-03-27;28.90;17.40;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-03-28;24.80;17.60;7.20
BARBACENA;A502;-21.228333;-43.767778;2023-03-29;27.20;15.60;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-03-30;28.30;17.70;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-03-31;28.80;15.80;13.00
BARBACENA;A502;-21.228333;-43.767778;2023-04-01;28.40;15.70;12.70
BARBACENA;A502;-21.228333;-43.767778;2023-04-02;23.80;16.10;7.70
BARBACENA;A502;-21.228333;-43.767778;2023-04-03;20.30;13.80;6.50
BARBACENA;A502;-21.228333;-43.767778;2023-04-04;25.70;14.40;11.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-05;25.60;14.20;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-04-06;24.60;16.30;8.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-07;25.30;16.70;8.60
BARBACENA;A502;-21.228333;-43.767778;2023-04-08;25.50;16.70;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-04-09;21.00;16.60;4.40
BARBACENA;A502;-21.228333;-43.767778;2023-04-10;19.30;13.60;5.70
BARBACENA;A502;-21.228333;-43.767778;2023-04-11;22.90;14.40;8.50
BARBACENA;A502;-21.228333;-43.767778;2023-04-12;23.60;14.80;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-04-13;27.00;15.00;12.00
BARBACENA;A502;-21.228333;-43.767778;2023-04-14;27.30;17.00;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-15;25.50;16.30;9.20
BARBACENA;A502;-21.228333;-43.767778;2023-04-16;24.20;15.90;8.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-17;26.50;13.80;12.70
BARBACENA;A502;-21.228333;-43.767778;2023-04-18;27.40;17.10;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-19;22.80;17.60;5.20
BARBACENA;A502;-21.228333;-43.767778;2023-04-20;23.20;15.10;8.10
BARBACENA;A502;-21.228333;-43.767778;2023-04-21;20.30;11.60;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-04-22;21.10;12.80;8.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-23;20.90;13.90;7.00
BARBACENA;A502;-21.228333;-43.767778;2023-04-24;22.10;11.60;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-04-25;23.40;12.90;10.50
BARBACENA;A502;-21.228333;-43.767778;2023-04-26;25.70;15.40;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-27;25.10;14.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-04-28;26.90;16.70;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-04-29;20.40;15.60;4.80
BARBACENA;A502;-21.228333;-43.767778;2023-04-30;23.00;15.80;7.20
BARBACENA;A502;-21.228333;-43.767778;2023-05-01;25.20;14.30;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-02;24.70;11.30;13.40
BARBACENA;A502;-21.228333;-43.767778;2023-05-03;25.60;12.60;13.00
BARBACENA;A502;-21.228333;-43.767778;2023-05-04;26.00;14.40;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-05-05;25.60;14.50;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-05-06;23.10;14.70;8.40
BARBACENA;A502;-21.228333;-43.767778;2023-05-07;23.40;14.60;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-05-08;24.20;14.20;10.00
BARBACENA;A502;-21.228333;-43.767778;2023-05-09;24.60;13.50;11.10
BARBACENA;A502;-21.228333;-43.767778;2023-05-10;22.60;14.80;7.80
BARBACENA;A502;-21.228333;-43.767778;2023-05-11;25.50;13.70;11.80
BARBACENA;A502;-21.228333;-43.767778;2023-05-12;23.60;13.00;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-05-13;20.40;11.10;9.30
BARBACENA;A502;-21.228333;-43.767778;2023-05-14;22.90;12.30;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-05-15;23.50;12.90;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-05-16;23.60;9.70;13.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-17;20.50;9.60;10.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-18;19.70;9.30;10.40
BARBACENA;A502;-21.228333;-43.767778;2023-05-19;19.10;8.30;10.80
BARBACENA;A502;-21.228333;-43.767778;2023-05-20;20.30;8.40;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-21;21.30;8.00;13.30
BARBACENA;A502;-21.228333;-43.767778;2023-05-22;21.20;12.40;8.80
BARBACENA;A502;-21.228333;-43.767778;2023-05-23;20.50;11.80;8.70
BARBACENA;A502;-21.228333;-43.767778;2023-05-24;18.10;13.10;5.00
BARBACENA;A502;-21.228333;-43.767778;2023-05-25;19.80;12.20;7.60
BARBACENA;A502;-21.228333;-43.767778;2023-05-26;21.80;12.90;8.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-27;23.20;13.30;9.90
BARBACENA;A502;-21.228333;-43.767778;2023-05-28;24.80;11.50;13.30
BARBACENA;A502;-21.228333;-43.767778;2023-05-29;18.30;13.90;4.40
BARBACENA;A502;-21.228333;-43.767778;2023-05-30;18.10;13.00;5.10
BARBACENA;A502;-21.228333;-43.767778;2023-05-31;18.60;13.30;5.30
BARBACENA;A502;-21.228333;-43.767778;2023-06-01;22.90;13.80;9.10
BARBACENA;A502;-21.228333;-43.767778;2023-06-02;21.60;12.30;9.30
BARBACENA;A502;-21.228333;-43.767778;2023-06-03;20.70;11.80;8.90
BARBACENA;A502;-21.228333;-43.767778;2023-06-04;23.40;9.40;14.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-05;23.10;11.20;11.90
BARBACENA;A502;-21.228333;-43.767778;2023-06-06;19.60;10.60;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-07;20.40;8.90;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-06-08;22.90;11.20;11.70
BARBACENA;A502;-21.228333;-43.767778;2023-06-09;22.40;10.30;12.10
BARBACENA;A502;-21.228333;-43.767778;2023-06-10;23.60;10.50;13.10
BARBACENA;A502;-21.228333;-43.767778;2023-06-11;16.60;13.10;3.50
BARBACENA;A502;-21.228333;-43.767778;2023-06-12;24.30;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-13;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-14;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-15;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-16;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-17;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-18;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-19;404.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-20;17.00;404.00;404.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-21;19.60;7.90;11.70
BARBACENA;A502;-21.228333;-43.767778;2023-06-22;21.10;8.90;12.20
BARBACENA;A502;-21.228333;-43.767778;2023-06-23;20.70;10.10;10.60
BARBACENA;A502;-21.228333;-43.767778;2023-06-24;21.90;11.20;10.70
BARBACENA;A502;-21.228333;-43.767778;2023-06-25;22.80;10.20;12.60
BARBACENA;A502;-21.228333;-43.767778;2023-06-26;23.40;10.40;13.00
BARBACENA;A502;-21.228333;-43.767778;2023-06-27;23.90;13.70;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-06-28;24.00;12.50;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-06-29;22.40;10.10;12.30
BARBACENA;A502;-21.228333;-43.767778;2023-06-30;19.30;11.30;8.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-01;21.70;11.90;9.80
BARBACENA;A502;-21.228333;-43.767778;2023-07-02;22.40;8.60;13.80
BARBACENA;A502;-21.228333;-43.767778;2023-07-03;17.50;10.00;7.50
BARBACENA;A502;-21.228333;-43.767778;2023-07-04;17.00;6.00;11.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-05;17.70;8.40;9.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-06;19.90;8.50;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-07-07;21.40;8.50;12.90
BARBACENA;A502;-21.228333;-43.767778;2023-07-08;23.10;9.50;13.60
BARBACENA;A502;-21.228333;-43.767778;2023-07-09;22.30;13.30;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-10;24.60;13.20;11.40
BARBACENA;A502;-21.228333;-43.767778;2023-07-11;26.80;13.50;13.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-12;26.90;16.60;10.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-13;26.50;15.00;11.50
BARBACENA;A502;-21.228333;-43.767778;2023-07-14;20.70;11.00;9.70
BARBACENA;A502;-21.228333;-43.767778;2023-07-15;13.40;7.10;6.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-16;22.40;11.60;10.80
BARBACENA;A502;-21.228333;-43.767778;2023-07-17;25.90;12.70;13.20
BARBACENA;A502;-21.228333;-43.767778;2023-07-18;26.50;14.90;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-07-19;19.30;14.50;4.80
BARBACENA;A502;-21.228333;-43.767778;2023-07-20;15.70;12.80;2.90
BARBACENA;A502;-21.228333;-43.767778;2023-07-21;15.70;11.40;4.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-22;18.80;11.30;7.50
BARBACENA;A502;-21.228333;-43.767778;2023-07-23;22.40;9.80;12.60
BARBACENA;A502;-21.228333;-43.767778;2023-07-24;21.90;14.20;7.70
BARBACENA;A502;-21.228333;-43.767778;2023-07-25;24.00;11.20;12.80
BARBACENA;A502;-21.228333;-43.767778;2023-07-26;21.90;14.40;7.50
BARBACENA;A502;-21.228333;-43.767778;2023-07-27;23.60;14.60;9.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-28;25.60;13.60;12.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-29;20.10;12.80;7.30
BARBACENA;A502;-21.228333;-43.767778;2023-07-30;15.70;11.70;4.00
BARBACENA;A502;-21.228333;-43.767778;2023-07-31;22.50;12.30;10.20
BARBACENA;A502;-21.228333;-43.767778;2023-08-01;21.90;11.20;10.70
BARBACENA;A502;-21.228333;-43.767778;2023-08-02;25.30;7.30;18.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-03;26.90;9.90;17.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-04;25.10;12.80;12.30
BARBACENA;A502;-21.228333;-43.767778;2023-08-05;27.50;11.60;15.90
BARBACENA;A502;-21.228333;-43.767778;2023-08-06;24.70;13.10;11.60
BARBACENA;A502;-21.228333;-43.767778;2023-08-07;26.20;11.20;15.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-08;22.70;10.00;12.70
BARBACENA;A502;-21.228333;-43.767778;2023-08-09;17.40;14.30;3.10
BARBACENA;A502;-21.228333;-43.767778;2023-08-10;24.00;13.90;10.10
BARBACENA;A502;-21.228333;-43.767778;2023-08-11;27.50;12.30;15.20
BARBACENA;A502;-21.228333;-43.767778;2023-08-12;28.60;14.60;14.00
BARBACENA;A502;-21.228333;-43.767778;2023-08-13;22.50;12.70;9.80
BARBACENA;A502;-21.228333;-43.767778;2023-08-14;22.90;14.30;8.60
BARBACENA;A502;-21.228333;-43.767778;2023-08-15;22.90;15.40;7.50
BARBACENA;A502;-21.228333;-43.767778;2023-08-16;21.50;15.00;6.50
